# time 'GFP' 'RNA' 'RNAP_pspark' 'GFP_Protease' 'Full_chain' 'tr1' 'RNAP' 'Rib' 'Protease' 'RNAPDeg' 'RNAP_dna' 'RNAP_rna' 'RNAP_dna_rna' 'RNAP_any' 'RNAP_psparktss' 'RNAP_RBS1' 'RNA_RBS1' 'RNAP_spaK' 'RNAP_RBS2' 'RNAP_spaR' 'RNAP_Ter1' 'RNAP_SpaRBS' 'RNAP_pSpaS' 'RNAP_pSpaStss' 'RNAP_RBS3' 'RNAP_gfp' 'RNAP_Ter2'
 6.160000E+03 1219 379 1 33 0 669 1238 9918 0 32 1 11 0 1250 0 15 73 5 34 2 2 6 7 5 6 0 0
 6.170000E+03 1223 380 0 33 0 667 1238 9924 1 31 0 12 0 1250 0 14 73 4 31 1 0 7 9 4 6 0 0
 6.180000E+03 1234 378 0 33 0 670 1239 9919 0 33 0 11 0 1250 0 13 73 3 35 2 4 6 6 4 8 0 0
 6.190000E+03 1237 382 0 33 0 670 1236 9919 0 33 0 14 0 1250 0 15 73 6 36 1 2 6 7 3 5 0 0
 6.200000E+03 1240 382 0 33 0 668 1236 9923 0 32 0 14 0 1250 0 12 73 5 38 0 1 6 7 3 5 0 0
 6.210000E+03 1238 382 0 33 0 669 1238 9925 1 31 0 12 0 1250 0 9 73 2 36 2 2 6 6 4 7 0 1
 6.220000E+03 1237 384 1 33 0 669 1237 9922 0 30 1 12 0 1250 0 14 73 4 28 4 2 7 7 4 8 0 0
 6.230000E+03 1231 385 0 33 0 676 1236 9917 1 29 0 13 1 1250 0 14 74 1 35 3 2 8 7 5 8 0 0
 6.240000E+03 1233 386 0 33 0 682 1236 9922 4 28 0 13 1 1250 0 11 75 5 32 1 3 7 7 4 8 0 0
 6.250000E+03 1237 385 0 33 0 681 1238 9920 0 28 0 12 0 1250 0 15 75 2 32 2 4 8 8 4 5 0 0
 6.260000E+03 1246 384 0 33 0 683 1239 9917 0 29 0 11 0 1250 0 18 75 5 29 2 3 7 8 5 6 0 0
 6.270000E+03 1251 384 0 33 0 688 1241 9923 0 29 0 9 0 1250 0 16 75 1 28 0 3 9 8 4 8 0 0
 6.280000E+03 1261 386 0 33 0 692 1239 9920 0 27 0 11 0 1250 0 14 75 3 34 1 3 7 7 4 7 0 0
 6.290000E+03 1268 388 0 33 0 700 1238 9928 1 24 0 12 0 1250 0 12 75 1 30 3 1 7 7 4 7 0 0
 6.300000E+03 1269 390 1 33 0 701 1237 9933 1 25 1 12 0 1250 0 12 75 2 28 1 0 7 6 4 6 1 0
 6.310000E+03 1274 391 1 33 0 705 1236 9924 2 25 1 13 0 1250 0 14 75 5 28 2 3 6 8 4 6 0 0
 6.320000E+03 1279 392 0 33 0 707 1235 9923 0 26 0 15 0 1250 0 13 75 2 34 3 1 7 6 4 7 0 0
 6.330000E+03 1276 389 0 33 0 709 1235 9927 3 30 0 14 1 1250 0 13 76 2 33 1 2 6 6 4 6 0 0
 6.340000E+03 1281 388 0 33 0 711 1236 9921 0 29 0 14 0 1250 0 12 76 4 38 2 2 6 6 5 4 0 0
 6.350000E+03 1290 389 0 33 0 710 1235 9911 2 30 0 15 0 1250 0 19 76 6 37 1 2 6 6 5 6 1 0
 6.360000E+03 1292 390 0 34 0 708 1235 9920 1 28 0 15 0 1250 0 16 76 1 33 3 1 6 6 7 6 1 0
 6.370000E+03 1298 391 0 33 0 713 1235 9921 0 27 0 15 0 1250 0 12 76 3 31 2 1 6 8 8 7 1 0
 6.380000E+03 1303 393 0 33 0 715 1234 9927 2 25 0 16 0 1250 0 14 76 3 26 2 0 6 8 6 7 0 1
 6.390000E+03 1303 393 0 33 0 719 1234 9917 0 25 0 16 0 1250 0 14 76 7 29 2 2 7 7 6 9 0 0
 6.400000E+03 1307 392 0 33 0 715 1234 9916 0 22 0 16 0 1250 0 18 76 1 35 1 1 7 8 6 7 0 0
 6.410000E+03 1306 393 0 33 0 715 1234 9922 0 20 0 16 0 1250 0 16 77 1 30 2 0 7 7 6 9 0 0
 6.420000E+03 1313 392 0 34 0 715 1235 9920 0 20 0 15 0 1250 0 13 76 2 31 3 2 8 6 7 7 1 0
 6.430000E+03 1310 396 0 33 0 714 1232 9918 1 20 0 18 0 1250 0 13 76 4 34 1 1 6 8 6 7 2 0
 6.440000E+03 1315 396 0 33 0 716 1232 9916 0 21 0 17 1 1250 0 18 77 1 32 1 5 7 6 5 9 0 0
 6.450000E+03 1322 394 0 34 0 718 1234 9920 0 22 0 16 0 1250 0 17 77 2 31 2 0 7 7 6 8 0 0
 6.460000E+03 1326 394 0 33 0 716 1234 9917 0 22 0 16 0 1250 0 16 77 2 35 1 1 6 8 7 6 1 0
 6.470000E+03 1333 395 0 34 0 714 1233 9917 0 22 0 17 0 1250 0 14 77 2 35 3 5 6 6 4 6 1 1
 6.480000E+03 1335 396 0 33 0 714 1232 9918 1 22 0 18 0 1250 0 20 77 2 30 5 2 6 8 4 5 0 0
 6.490000E+03 1332 399 0 33 0 710 1230 9907 0 22 0 20 0 1250 0 21 77 4 32 2 6 7 6 6 8 1 0
 6.500000E+03 1337 399 0 33 0 713 1230 9913 1 22 0 20 0 1250 0 18 77 3 30 0 3 7 7 10 9 0 0
 6.510000E+03 1344 399 0 33 0 713 1231 9920 0 23 0 19 0 1250 0 12 77 5 28 2 3 7 7 7 9 0 0
 6.520000E+03 1348 397 0 33 0 710 1231 9922 3 24 0 19 0 1250 0 15 77 2 30 2 1 7 7 7 6 1 0
 6.530000E+03 1356 397 0 33 0 714 1230 9917 1 24 0 20 0 1250 0 20 77 4 25 5 3 7 6 6 6 0 1
 6.540000E+03 1361 397 0 33 0 706 1230 9927 3 25 0 20 0 1250 0 11 77 3 29 0 3 6 7 6 7 1 0
 6.550000E+03 1359 397 0 33 0 709 1229 9924 0 26 0 21 0 1250 0 13 77 4 28 1 3 6 8 5 7 1 0
 6.560000E+03 1360 398 0 34 0 704 1228 9914 1 26 0 22 0 1250 0 21 77 3 36 0 2 5 5 5 7 2 0
 6.570000E+03 1363 399 0 33 0 695 1228 9924 1 26 0 22 0 1250 0 16 77 2 32 2 1 5 5 5 8 0 0
 6.580000E+03 1364 400 0 34 0 691 1229 9919 2 27 0 21 0 1250 0 13 77 4 30 3 2 5 7 7 9 1 0
 6.590000E+03 1370 399 0 33 0 694 1232 9913 0 28 0 17 1 1250 0 17 78 4 34 1 2 5 7 8 9 0 0
 6.600000E+03 1370 401 0 33 0 689 1233 9917 2 25 0 16 1 1250 0 17 79 4 31 0 2 7 6 6 10 0 0
 6.610000E+03 1374 401 0 33 0 690 1235 9917 2 25 0 15 0 1250 0 16 79 3 28 1 5 6 8 7 9 0 0
 6.620000E+03 1378 401 0 33 0 691 1235 9918 0 25 0 15 0 1250 0 15 79 2 30 1 2 7 8 8 8 1 0
 6.630000E+03 1378 400 0 34 0 692 1235 9905 2 26 0 15 0 1250 0 24 79 3 32 1 4 7 8 7 8 1 0
 6.640000E+03 1377 401 0 33 0 694 1235 9907 0 24 0 15 0 1250 0 22 80 6 30 2 2 7 7 7 10 0 0
 6.650000E+03 1385 400 1 33 0 696 1235 9911 0 24 1 14 0 1250 0 19 80 4 32 2 1 8 7 8 7 1 0
 6.660000E+03 1393 402 0 33 0 698 1234 9906 0 22 0 16 0 1250 0 20 80 5 34 4 1 8 7 8 6 1 0
 6.670000E+03 1397 402 1 33 0 696 1235 9919 0 19 1 14 0 1250 0 16 80 2 28 0 1 7 8 8 11 0 0
 6.680000E+03 1403 404 0 34 0 698 1235 9911 0 19 0 15 0 1250 0 18 80 3 33 1 2 7 8 9 8 0 0
 6.690000E+03 1403 406 0 33 0 694 1234 9919 1 17 0 16 0 1250 0 11 80 2 33 1 2 7 8 7 10 0 0
 6.700000E+03 1407 406 0 33 0 694 1236 9931 1 16 0 14 0 1250 0 9 80 1 29 0 1 7 7 6 9 0 0
 6.710000E+03 1406 404 0 33 0 695 1237 9919 0 17 0 13 0 1250 0 16 80 1 33 1 3 7 7 6 7 0 0
 6.720000E+03 1408 405 0 35 0 694 1235 9918 1 18 1 14 0 1250 0 20 81 1 29 0 3 7 8 6 7 1 0
 6.730000E+03 1412 405 0 33 0 696 1236 9911 0 18 0 14 0 1250 0 20 81 8 28 1 1 7 8 6 10 0 0
 6.740000E+03 1414 405 0 33 0 699 1235 9913 0 19 0 15 0 1250 0 21 81 2 30 0 3 7 8 7 8 1 0
 6.750000E+03 1418 404 0 33 0 703 1235 9916 0 21 0 15 0 1250 0 18 82 3 30 2 2 7 8 6 7 0 1
 6.760000E+03 1419 409 0 33 0 705 1233 9903 0 20 0 16 1 1250 0 22 83 3 36 3 1 8 7 6 11 0 0
 6.770000E+03 1422 408 0 33 0 710 1233 9916 0 21 0 17 0 1250 0 17 83 1 33 1 2 7 7 6 10 0 0
 6.780000E+03 1427 409 0 33 0 711 1232 9909 0 22 0 18 0 1250 0 19 83 6 32 1 1 7 7 7 10 1 0
 6.790000E+03 1431 410 0 33 0 710 1230 9916 0 23 0 20 0 1250 0 19 83 1 31 2 2 7 7 7 8 0 0
 6.800000E+03 1427 410 0 33 0 712 1230 9916 1 25 0 20 0 1250 0 17 83 2 33 0 2 7 7 6 10 0 0
 6.810000E+03 1429 410 0 33 0 705 1230 9902 1 25 0 20 0 1250 0 24 83 9 33 0 4 7 7 6 8 0 0
 6.820000E+03 1428 409 0 33 0 705 1232 9910 0 24 0 18 0 1250 0 18 83 4 36 1 2 7 7 6 8 1 0
 6.830000E+03 1424 410 0 33 0 697 1232 9912 3 23 0 18 0 1250 0 15 83 4 30 0 5 8 8 7 10 1 0
 6.840000E+03 1423 411 0 34 0 700 1234 9909 1 23 0 16 0 1250 0 20 84 4 29 1 4 7 8 8 9 1 0
 6.850000E+03 1419 411 1 33 0 695 1235 9918 2 23 1 14 0 1250 0 10 84 3 33 1 0 9 8 8 10 0 0
 6.860000E+03 1420 411 0 33 0 693 1235 9912 1 24 0 15 0 1250 0 12 84 1 33 3 4 8 9 8 9 1 0
 6.870000E+03 1429 414 0 33 0 698 1232 9909 1 24 0 17 1 1250 0 18 85 2 32 4 3 8 7 7 10 0 0
 6.880000E+03 1426 415 0 34 0 697 1236 9909 1 24 0 14 0 1250 0 12 85 6 35 3 2 7 8 6 12 0 0
 6.890000E+03 1424 414 0 34 0 697 1237 9911 0 24 0 13 0 1250 0 13 85 4 37 0 2 8 8 6 11 0 0
 6.900000E+03 1418 416 0 33 0 693 1238 9907 1 24 0 11 1 1250 0 18 86 5 30 2 2 7 8 9 11 1 0
 6.910000E+03 1411 417 0 33 0 699 1238 9907 1 24 0 12 0 1250 0 13 86 7 31 6 2 8 8 9 9 0 0
 6.920000E+03 1418 419 0 33 0 704 1238 9915 1 24 0 12 0 1250 0 15 87 4 31 2 1 8 7 8 9 0 0
 6.930000E+03 1420 421 0 34 0 706 1236 9900 0 24 0 14 0 1250 0 24 87 0 34 4 2 8 9 9 9 1 0
 6.940000E+03 1424 423 0 33 0 707 1234 9906 1 23 0 16 0 1250 0 19 87 3 32 1 3 9 8 7 12 0 0
 6.950000E+03 1427 422 0 34 0 711 1234 9914 2 23 0 16 0 1250 0 16 87 2 30 1 0 10 8 8 10 1 0
 6.960000E+03 1430 422 0 34 0 710 1234 9907 1 24 0 16 0 1250 0 16 87 5 35 2 1 9 9 7 9 0 0
 6.970000E+03 1432 425 0 35 1 715 1232 9910 1 23 0 18 0 1250 0 15 87 4 32 2 4 8 9 8 8 0 0
 6.980000E+03 1429 425 0 33 1 714 1233 9900 0 23 0 17 0 1250 0 18 87 5 35 3 2 8 8 9 12 0 0
 6.990000E+03 1426 426 1 33 1 712 1232 9906 0 23 1 16 1 1250 0 16 88 3 32 1 3 9 10 10 10 0 0
 7.000000E+03 1428 429 0 33 1 708 1233 9901 1 22 0 16 1 1250 0 19 90 3 36 2 1 9 9 9 10 0 1
 7.010000E+03 1437 430 0 33 1 707 1234 9901 0 21 0 16 0 1250 0 19 90 2 33 5 2 8 9 9 11 0 1
 7.020000E+03 1439 429 0 33 1 711 1234 9904 1 21 0 16 0 1250 0 17 90 3 29 4 5 8 9 9 11 1 0
 7.030000E+03 1446 429 0 33 1 716 1233 9907 1 21 0 17 0 1250 0 17 90 5 27 2 3 8 9 10 12 0 0
 7.040000E+03 1458 428 1 33 1 717 1233 9896 1 22 1 16 0 1250 0 18 90 7 36 2 4 9 8 8 11 1 0
 7.050000E+03 1468 429 0 33 1 715 1235 9904 1 23 0 15 0 1250 0 24 90 3 31 1 2 9 8 7 10 1 0
 7.060000E+03 1472 430 0 33 1 718 1235 9901 0 23 0 14 1 1250 0 23 90 3 31 2 2 9 10 7 12 0 0
 7.070000E+03 1475 430 0 34 1 718 1235 9894 0 24 0 14 1 1250 0 22 91 4 39 0 2 8 8 10 13 0 0
 7.080000E+03 1479 430 0 34 1 717 1236 9903 0 24 0 14 0 1250 0 20 91 2 34 1 3 10 8 9 10 0 0
 7.090000E+03 1488 430 0 34 1 723 1236 9897 2 23 0 14 0 1250 0 20 91 3 36 4 2 8 9 9 11 1 0
 7.100000E+03 1492 430 0 34 1 722 1235 9900 1 22 0 15 0 1250 0 17 91 1 30 4 6 9 9 8 16 0 0
 7.110000E+03 1492 432 0 33 1 721 1233 9897 1 22 0 16 1 1250 0 20 91 3 35 3 2 9 9 10 12 0 0
 7.120000E+03 1496 431 1 33 1 724 1232 9897 0 22 1 16 1 1250 0 21 92 2 37 0 3 9 9 10 12 0 0
 7.130000E+03 1498 432 0 33 1 721 1234 9891 1 22 0 16 0 1250 0 23 92 6 34 2 3 8 8 10 15 0 0
 7.140000E+03 1498 433 0 34 1 724 1233 9907 0 23 0 17 0 1250 0 17 92 5 31 3 1 8 9 9 10 0 0
 7.150000E+03 1498 434 0 34 1 722 1234 9906 0 20 0 16 0 1250 0 12 92 5 30 4 2 9 9 10 13 0 0
 7.160000E+03 1507 435 0 33 2 727 1232 9910 2 20 0 18 0 1250 0 15 92 2 30 3 3 8 8 8 12 1 0
 7.170000E+03 1511 436 0 34 2 732 1232 9895 1 19 0 18 0 1250 0 23 92 4 33 3 0 11 9 10 11 1 0
 7.180000E+03 1522 435 0 33 2 733 1232 9894 0 20 0 18 0 1250 0 23 92 5 35 1 4 9 10 9 10 0 0
 7.190000E+03 1528 435 0 34 2 733 1231 9904 1 21 0 19 0 1250 0 18 92 2 38 2 1 9 9 8 9 0 0
 7.200000E+03 1530 438 0 33 2 732 1230 9899 1 21 0 20 0 1250 0 26 92 2 35 0 0 10 9 8 11 0 0
 7.210000E+03 1530 438 0 33 2 729 1230 9898 0 20 0 20 0 1250 0 23 92 4 33 1 3 9 9 7 12 1 0
 7.220000E+03 1535 441 0 33 2 738 1230 9898 0 18 0 20 0 1250 0 18 92 4 36 1 3 9 9 9 13 0 0
 7.230000E+03 1547 441 0 33 2 742 1234 9896 0 17 0 16 0 1250 0 19 92 3 31 1 6 12 10 8 12 1 1
 7.240000E+03 1556 442 0 33 2 744 1236 9899 1 17 0 14 0 1250 0 20 92 4 34 2 3 10 9 7 12 0 0
 7.250000E+03 1562 443 0 33 2 743 1235 9897 0 17 0 15 0 1250 0 25 92 6 31 1 2 9 9 7 12 0 1
 7.260000E+03 1565 444 0 33 2 761 1234 9899 0 16 0 16 0 1250 0 20 92 5 33 0 3 9 9 8 13 1 0
 7.270000E+03 1572 445 0 33 2 765 1234 9894 1 17 0 16 0 1250 0 21 92 4 38 2 1 9 10 9 12 0 0
 7.280000E+03 1582 445 0 33 2 763 1234 9906 0 17 0 16 0 1250 0 17 92 2 34 2 2 9 10 7 10 1 0
 7.290000E+03 1582 446 0 33 2 765 1232 9915 1 18 0 18 0 1250 0 13 92 3 30 1 3 9 9 9 8 0 0
 7.300000E+03 1586 446 0 33 2 771 1231 9905 1 19 0 19 0 1250 0 17 92 0 37 1 4 9 9 8 10 0 0
 7.310000E+03 1598 447 0 33 2 773 1232 9902 0 18 0 18 0 1250 0 20 91 5 31 2 2 9 11 8 10 0 0
 7.320000E+03 1598 448 0 33 1 780 1231 9891 0 17 0 19 0 1250 0 22 91 3 40 3 3 10 11 8 9 0 0
 7.330000E+03 1606 449 0 33 1 777 1231 9901 1 16 0 19 0 1250 0 22 91 4 25 2 2 10 11 10 13 0 0
 7.340000E+03 1607 448 0 33 1 777 1233 9898 1 18 0 17 0 1250 0 17 92 3 37 1 2 11 11 8 11 1 0
 7.350000E+03 1617 448 0 33 1 779 1232 9904 1 16 0 18 0 1250 0 13 91 1 39 1 1 10 11 9 10 0 1
 7.360000E+03 1625 449 0 33 1 780 1232 9902 0 17 0 18 0 1250 0 15 90 4 36 0 3 9 11 9 10 0 1
 7.370000E+03 1624 446 0 33 1 785 1232 9904 0 20 0 18 0 1250 0 13 90 2 35 1 1 9 12 11 11 1 0
 7.380000E+03 1631 446 0 33 1 783 1234 9905 2 20 0 16 0 1250 0 17 90 0 30 2 4 9 11 9 12 0 1
 7.390000E+03 1638 446 0 34 1 784 1235 9893 0 20 0 15 0 1250 0 24 90 5 34 2 1 9 11 9 9 3 0
 7.400000E+03 1657 446 0 34 1 786 1235 9892 1 19 0 15 0 1250 0 22 90 1 35 0 5 10 13 9 10 2 1
 7.410000E+03 1662 446 0 33 1 788 1235 9901 2 19 0 15 0 1250 0 16 90 2 33 3 1 10 10 10 12 1 1
 7.420000E+03 1663 445 0 33 1 795 1235 9903 0 21 0 15 0 1250 0 12 90 5 36 1 5 10 10 8 10 0 0
 7.430000E+03 1663 447 0 33 1 796 1234 9899 1 21 0 16 0 1250 0 19 90 2 36 3 1 10 11 7 10 2 0
 7.440000E+03 1665 448 0 33 1 794 1233 9903 2 20 0 17 0 1250 0 17 90 3 36 1 2 9 10 8 11 0 0
 7.450000E+03 1674 451 0 33 1 789 1229 9901 0 19 0 20 1 1250 0 21 91 4 32 3 2 11 10 7 9 0 0
 7.460000E+03 1686 451 0 33 1 793 1229 9896 0 18 0 21 0 1250 0 19 91 3 33 1 5 10 11 10 10 2 0
 7.470000E+03 1684 452 1 33 1 800 1227 9897 1 18 1 21 1 1250 0 18 92 3 33 1 6 10 10 9 13 0 0
 7.480000E+03 1690 454 0 33 1 804 1227 9898 1 19 0 23 0 1250 0 19 92 3 30 4 2 13 10 8 13 0 0
 7.490000E+03 1699 454 0 33 1 805 1226 9905 0 20 0 24 0 1250 0 12 92 4 34 2 3 10 10 8 12 0 0
 7.500000E+03 1700 457 0 33 1 810 1226 9901 0 17 0 24 0 1250 0 14 92 1 38 2 3 10 10 8 11 2 0
 7.510000E+03 1712 457 0 33 1 810 1227 9892 0 17 0 23 0 1250 0 17 91 4 42 3 2 10 10 8 11 0 1
 7.520000E+03 1718 458 0 33 1 811 1227 9891 1 17 0 23 0 1250 0 22 91 3 38 2 4 10 10 8 11 1 0
 7.530000E+03 1723 458 0 33 1 807 1229 9901 1 14 0 21 0 1250 0 15 91 3 36 1 6 9 10 7 11 1 0
 7.540000E+03 1731 459 0 33 1 809 1228 9895 0 14 0 22 0 1250 0 21 91 2 36 0 3 9 12 9 12 0 1
 7.550000E+03 1734 463 0 33 1 810 1226 9895 0 15 0 23 1 1250 0 16 92 1 33 6 1 10 11 14 12 0 1
 7.560000E+03 1746 466 0 33 1 812 1227 9902 1 15 0 23 0 1250 0 21 92 1 32 0 1 10 11 10 11 1 0
 7.570000E+03 1759 468 0 33 1 818 1225 9890 0 13 0 24 1 1250 0 22 93 7 30 2 3 11 12 10 12 1 0
 7.580000E+03 1764 469 0 33 1 829 1225 9888 0 14 0 24 1 1250 0 13 94 4 41 2 3 13 12 12 12 0 0
 7.590000E+03 1775 468 0 33 1 832 1226 9889 0 16 0 24 0 1250 0 20 94 2 36 0 1 11 13 11 13 2 2
 7.600000E+03 1781 467 0 33 1 838 1228 9894 0 18 0 22 0 1250 0 16 94 1 36 1 4 12 13 10 13 0 0
 7.610000E+03 1789 471 0 33 1 844 1228 9888 1 18 0 22 0 1250 0 19 94 4 34 1 3 12 14 11 14 0 0
 7.620000E+03 1797 472 0 33 1 850 1228 9883 1 18 0 22 0 1250 0 22 94 5 34 1 5 13 13 10 14 0 0
 7.630000E+03 1806 471 0 33 1 854 1228 9883 1 19 0 22 0 1250 0 17 94 4 36 6 6 12 13 10 13 0 0
 7.640000E+03 1819 472 0 33 1 865 1228 9900 0 19 0 22 0 1250 0 12 94 2 34 1 2 13 13 10 11 2 0
 7.650000E+03 1826 472 0 33 1 870 1229 9902 0 19 0 21 0 1250 0 13 94 5 33 1 1 12 12 9 11 0 1
 7.660000E+03 1834 475 0 33 1 877 1227 9883 1 18 0 22 1 1250 0 24 95 2 38 2 5 12 14 10 9 1 0
 7.670000E+03 1846 476 0 33 1 888 1227 9888 0 16 0 23 0 1250 0 21 95 4 30 3 2 13 13 10 14 1 1
 7.680000E+03 1856 479 1 33 1 897 1225 9892 0 13 1 23 1 1250 0 16 96 5 37 0 1 14 13 10 11 1 0
 7.690000E+03 1867 479 0 34 1 901 1228 9883 0 14 0 22 0 1250 0 24 97 2 31 3 5 12 14 11 15 0 0
 7.700000E+03 1883 480 0 33 1 909 1227 9895 0 14 0 23 0 1250 0 17 97 2 33 3 0 14 13 10 12 1 0
 7.710000E+03 1891 483 0 33 1 915 1225 9882 0 14 0 24 1 1250 0 17 98 7 36 3 3 13 13 12 14 0 0
 7.720000E+03 1898 482 0 33 1 920 1226 9878 0 14 0 24 0 1250 0 19 98 4 38 1 4 13 14 12 16 1 0
 7.730000E+03 1903 483 0 34 1 923 1230 9872 1 13 0 20 0 1250 0 27 98 8 39 1 2 13 15 10 13 0 0
 7.740000E+03 1916 485 0 34 1 924 1229 9893 0 12 0 21 0 1250 0 16 99 0 36 4 1 13 15 10 10 1 1
 7.750000E+03 1923 483 0 33 1 928 1230 9883 1 14 0 20 0 1250 0 20 99 3 38 1 2 14 14 11 13 1 0
 7.760000E+03 1918 483 0 34 1 932 1229 9881 0 14 0 21 0 1250 0 24 99 3 39 0 1 14 14 10 14 0 0
 7.770000E+03 1925 481 0 35 1 943 1229 9881 0 16 0 21 0 1250 0 19 99 6 37 3 4 13 13 12 12 0 0
 7.780000E+03 1931 484 0 34 1 948 1229 9881 0 16 0 21 0 1250 0 19 99 3 40 2 5 13 13 10 14 0 0
 7.790000E+03 1934 486 0 34 1 947 1226 9883 0 16 0 24 0 1250 0 20 99 5 33 0 5 14 13 10 16 1 0
 7.800000E+03 1943 487 0 33 1 947 1225 9879 0 14 0 25 0 1250 0 13 99 8 40 3 3 15 13 10 15 0 1
 7.810000E+03 1949 488 0 33 1 951 1225 9889 0 13 0 25 0 1250 0 14 99 7 29 0 4 14 14 14 15 0 0
 7.820000E+03 1955 488 0 33 1 958 1227 9888 0 12 0 23 0 1250 0 15 99 4 37 4 1 14 15 9 13 0 0
 7.830000E+03 1965 488 0 33 1 963 1226 9891 1 11 0 24 0 1250 0 19 99 4 32 1 4 13 14 10 12 0 0
 7.840000E+03 1969 489 0 33 1 964 1227 9890 0 10 0 23 0 1250 0 19 99 3 32 5 2 13 13 10 12 0 1
 7.850000E+03 1980 489 0 33 1 969 1227 9893 0 11 0 23 0 1250 0 24 99 1 30 3 1 13 14 10 11 0 0
 7.860000E+03 1982 489 0 33 1 968 1228 9887 1 13 0 22 0 1250 0 25 99 3 30 5 1 12 14 10 13 0 0
 7.870000E+03 1983 489 0 34 1 969 1229 9882 2 13 0 21 0 1250 0 24 99 7 34 2 1 14 13 10 12 0 1
 7.880000E+03 1984 489 0 33 1 971 1230 9883 1 13 0 20 0 1250 0 23 99 4 34 2 2 13 14 11 14 0 0
 7.890000E+03 1981 490 0 34 1 972 1231 9880 0 12 0 19 0 1250 0 25 99 5 30 2 4 13 15 12 14 0 0
 7.900000E+03 1987 491 0 33 1 980 1229 9872 0 14 0 20 1 1250 0 27 99 3 35 4 5 15 14 12 13 0 0
 7.910000E+03 1994 490 0 33 1 979 1229 9873 0 16 0 21 0 1250 0 25 99 4 35 1 4 14 15 13 16 0 0
 7.920000E+03 2000 491 0 33 1 984 1229 9883 1 16 0 21 0 1250 0 22 99 5 32 3 3 13 15 11 13 0 0
 7.930000E+03 2008 491 1 33 1 986 1229 9885 0 16 1 20 0 1250 0 18 100 2 39 2 0 14 14 10 16 0 0
 7.940000E+03 2018 494 0 33 1 986 1228 9885 0 14 0 22 0 1250 0 22 100 5 31 2 2 14 14 10 13 2 0
 7.950000E+03 2014 494 0 34 1 995 1227 9878 0 15 0 23 0 1250 0 21 100 4 39 1 3 15 14 11 14 0 0
 7.960000E+03 2021 496 0 34 1 994 1227 9877 0 15 0 23 0 1250 0 24 100 5 35 1 1 16 15 12 14 0 0
 7.970000E+03 2032 497 1 34 1 1004 1226 9881 0 15 1 23 0 1250 0 16 100 3 38 1 1 15 17 12 16 0 0
 7.980000E+03 2048 500 0 34 1 1010 1225 9867 0 14 0 24 1 1250 0 34 101 4 37 1 0 14 15 13 14 1 0
 7.990000E+03 2060 501 0 34 1 1014 1227 9890 0 13 0 23 0 1250 0 19 101 2 35 2 1 14 14 11 12 0 0
 8.000000E+03 2066 501 1 34 1 1016 1227 9891 0 14 1 22 0 1250 0 14 101 5 32 2 3 14 15 10 14 0 0
 8.010000E+03 2073 502 0 35 1 1023 1229 9888 0 14 0 21 0 1250 0 19 101 1 35 3 3 14 14 10 13 0 0
 8.020000E+03 2084 505 0 34 1 1036 1227 9883 1 14 0 22 1 1250 0 18 101 3 36 1 3 14 14 13 13 1 1
 8.030000E+03 2097 508 0 34 1 1040 1224 9887 0 15 0 26 0 1250 0 17 101 0 37 1 3 14 16 11 13 0 1
 8.040000E+03 2102 510 0 34 1 1052 1222 9879 0 15 0 28 0 1250 0 24 101 4 32 2 2 14 17 12 14 0 0
 8.050000E+03 2118 511 0 34 1 1061 1223 9883 0 15 0 27 0 1250 0 17 101 5 37 2 3 14 15 11 13 0 0
 8.060000E+03 2123 512 1 34 1 1056 1223 9882 0 14 1 26 0 1250 0 20 102 5 36 3 1 13 16 11 13 0 0
 8.070000E+03 2137 513 1 34 1 1065 1222 9882 0 14 1 27 0 1250 0 19 102 3 34 1 5 15 15 11 13 2 0
 8.080000E+03 2149 515 0 34 1 1071 1223 9889 0 14 0 26 1 1250 0 19 103 4 32 0 3 16 15 10 12 0 0
 8.090000E+03 2156 514 0 34 1 1085 1225 9879 0 15 0 25 0 1250 0 22 103 2 36 2 4 16 15 10 13 1 0
 8.100000E+03 2173 514 0 34 1 1093 1226 9883 0 15 0 24 0 1250 0 23 103 3 29 0 6 16 16 11 12 0 1
 8.110000E+03 2181 514 0 34 1 1100 1226 9874 0 13 0 24 0 1250 0 25 103 5 37 1 2 15 15 13 13 0 0
 8.120000E+03 2197 514 0 34 1 1111 1225 9885 0 14 0 25 0 1250 0 17 103 3 35 0 3 15 16 12 14 0 0
 8.130000E+03 2206 516 0 34 1 1122 1227 9871 0 13 0 23 0 1250 0 27 103 3 40 1 1 15 15 11 16 0 0
 8.140000E+03 2213 516 0 34 1 1129 1228 9879 0 13 0 22 0 1250 0 22 103 2 39 2 0 15 16 11 14 0 0
 8.150000E+03 2220 516 0 34 1 1141 1229 9873 0 14 0 20 1 1250 0 26 104 3 36 0 3 15 19 11 12 1 1
 8.160000E+03 2237 516 0 34 1 1148 1229 9873 0 15 0 21 0 1250 0 26 104 4 36 3 4 15 15 11 12 1 0
 8.170000E+03 2246 516 0 34 1 1154 1232 9865 0 15 0 18 0 1250 0 25 104 3 40 4 3 15 16 12 14 3 0
 8.180000E+03 2257 515 0 34 1 1163 1233 9872 0 14 0 17 0 1250 0 25 103 2 35 1 4 16 18 12 15 0 0
 8.190000E+03 2261 518 0 34 1 1169 1232 9872 0 12 0 17 1 1250 0 25 104 5 36 0 2 16 17 11 16 0 0
